label,Message,clean_Message
0,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,didnt tell thatnow im think plu he go stop run
0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,kindli send one flat ltdecimalgt today
1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,sorri unsubscrib yet mob offer packag min term week pleas resubmit request expiri repli themob help info
0,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,noth lor bit bore dun go home earli sleep today
0,What time should I tell my friend to be around?,time tell friend around
0,Yes. that will be fine. Love you. Be safe.,ye fine love safe
0,Thanks chikku..:-) gud nyt:-*,thank chikku good nyt
0,Is xy in ur car when u picking me up?,xy car pick
0,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",thanx time weve spent geva bin mint babi want uxxxx
0,"Yo, any way we could pick something up tonight?",yo way could pick someth tonight
0,I've not sent it. He can send me.,ive sent send
0,Fine am simply sitting.,fine simpli sit
0,Thts god's gift for birds as humans hav some natural gift frm god..,tht god gift bird human hav natur gift frm god
0,Are you coming to day for class.,come day class
0,Im done. Just studyn in library,im done studyn librari
0,Ok... U enjoy ur shows...,ok enjoy show
0,Anything...,anyth
0,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,wuld without babi thought alon mite break dont wanna go crazi everyboy need ladi xxxxxxxx
0,Wat's my dear doing? Sleeping ah?,wat dear sleep ah
0,Hi' Test on  &lt;#&gt; rd ....,hi test ltgt rd
0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,student solv cat question xam ltgt ltgt ltgt tell answer brilliantthingi got answr
0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,yo know anyon ltgt otherwis abl buy liquor guy flake right dont get hold somebodi loko night
0,Yup n her fren lor. I'm meeting my fren at 730.,yup n fren lor im meet fren
0,"Yeah, we got one lined up for us",yeah got one line us
0,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",stop wonder wow ever go stop tming tm whenev want mine laugh
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,laugh loud yep yesterday alreadi got fireplac anoth icon sit
0,Hey i've booked the pilates and yoga lesson already... Haha,hey ive book pilat yoga lesson alreadi haha
0,Are you ok. What happen to behave like this,ok happen behav like
1,You have 1 new message. Please call 08712400200.,new messag pleas call
0,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,supervisor find one lor thk student havent ask yet tell aft ask
0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",hello news job make wait fifth week yeah im woozl weasel exet still home
1,We currently have a message awaiting your collection. To collect your message just call 08718723815.,current messag await collect collect messag call
0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",hey babe sorri didnt get sooner gari come fix caus think know doesnt go far ptbo say cost ltgt buck dont know might cheaper find someon dont second hand machin right let know want babe
0,make that 3! 4 fucks sake?! x,make fuck sake x
0,Leave it. U will always be ignorant.,leav alway ignor
0,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),nope ill b go sch fri quit earli lor co my si got paper da morn
0,at bruce b downs &amp; fletcher now,bruce b down amp fletcher
0,Where are you ? You said you would be here when I woke ... :-(,said would woke
0,Hey now am free you can call me.,hey free call
0,Tell me whos this pls:-),tell who pleas
1,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",urgent mobil award bonu caller prize final attempt contact call
0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",think might give miss teach til twelv lectur two damn work thing
0,Id have to check but there's only like 1 bowls worth left,id check there like bowl worth left
0,Yes there were many sweets,ye mani sweet
0,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,would im still cozi exhaust last nightnobodi went school work everyth close
0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,buzzzz grin buzz ass buzz chest buzz cock keep phone vibrat feel shake
0,Sir send to group mail check it.,sir send group mail check
0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,im da intro cover energi trend n pro n con brief descript nuclear fusion n oso brief histori iter n jet got abt n half page
0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,nonenowher ikno doesdiscountshitinnit
0,You dont know you jabo me abi.,dont know jabo abi
1,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",ever notic your drive anyon go slower idiot everyon drive faster maniac
0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,yet hadya sapna aunti maneg yday hogidhechinnu full weak swalpa black agidhan
0,"Are you being good, baby? :)",good babi
0,"Mostly sports type..lyk footbl,crckt..",mostli sport typelyk footblcrckt
0,Ma head dey swell oh. Thanks for making my day,head dey swell oh thank make day
0,U should make a fb list,make fb list
0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,sari need tim bollox hurt lot tol
0,Happy New Year Princess!,happi new year princess
0,"I'll text carlos and let you know, hang on",ill text carlo let know hang
0,"Don't worry, * is easy once have ingredients!",dont worri easi ingredi
0,I love u 2 my little pocy bell I am sorry but I love u,love littl poci bell sorri love
0,"Ok omw now, you at castor?",ok omw castor
0,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,yar lor keep rain non stop wan go elsewher
1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",xma offer latest motorola sonyericsson nokia free bluetooth dvd doubl min text orang call mobileupd calloptoutqf
0,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,mean almost done done wif sleep tot go take nap yup send liao im pick ard smth lor
0,"Tonight? Yeah, I'd be down for that",tonight yeah id
0,What should i eat fo lunch senor,eat fo lunch senor
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",said right giggl saw would possibl first persondi nvq think much could
0,No break time one... How... I come out n get my stuff fr ü?,break time one come n get stuff fr ü
1,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,repli win weekli profession sport tiger wood play send stop end servic
0,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",im see cant see mayb reboot ym seen buzz
0,Do you still have the grinder?,still grinder
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,polyphon tone mob everi week text pt st tone free get txtin tell friend ptone repli hl info
0,K.i did't see you.:)k:)where are you now?,ki didt see youkwher
0,So i'm doing a list of buyers.,im list buyer
0,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",idea guess well work hour suppos leav sinc usual nobodi interest figur shit last second
0,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,mm entir sure understood text hey ho weekend
0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,releas vday shirt put make bottom half nake instead white underwear
0,Don know..he is watching film in computer..,knowh watch film comput
0,No b4 Thursday,b thursday
0,"Oh, then your phone phoned me but it disconnected",oh phone phone disconnect
0,Id onluy matters when getting on from offcampus,id onluy matter get offcampu
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,messag free welcom new improv sex dog club unsubscrib servic repli stop msgsp
0,"Excellent, I'll see what riley's plans are",excel ill see riley plan
0,Ew are you one of them?,ew one
0,Also hi wesley how've you been,also hi wesley howv
0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,ah see lingo let know wot earth finish make
1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,update_now mth half price orang line rental minscal mobileupd calloptoutjq
0,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),imagin life without see fast search medont worri lm alway disturb goodnoon
0,"Hm good morning, headache anyone? :-)",hm good morn headach anyon
0,Yeah no probs - last night is obviously catching up with you... Speak soon ,yeah prob last night obvious catch speak soon
1,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,free unlimit hardcor porn direct mobil text porn get free access hr chrgdp per day text stop exit messag free
0,I might go 2 sch. Yar at e salon now v boring.,might go sch yar e salon v bore
0, &lt;#&gt;  mins but i had to stop somewhere first.,ltgt min stop somewher first
0,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",ltgt fast approach wish happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendshipmotherfatherteacherschildren day amp happi birthday happi ganesh festiv happi dasara happi diwali happi christma ltgt good morn afternoon even night rememberi first wish theseyour raj
0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,one joy lifei wake daywith thought somewheresomeon care enough tosend warm morn greet
0,I didn't get the second half of that message,didnt get second half messag
0,Wat time do u wan 2 meet me later?,wat time wan meet later
0,I thank you so much for all you do with selflessness. I love you plenty.,thank much selfless love plenti
0,Am in film ill call you later.,film ill call later
0,How dare you change my ring,dare chang ring
0,You are a very very very very bad girl. Or lady.,bad girl ladi
0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,love yeah tri budget money better babe gari would freak knew
0,"What part of ""don't initiate"" don't you understand",part dont initi dont understand
0,I finished my lunch already. U wake up already?,finish lunch alreadi wake alreadi
0,You still at the game?,still game
0,You have got tallent but you are wasting.,got tallent wast
0,What is your record for one night? :),record one night
0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",also sir sent email log usc payment portal ill send anoth messag explain thing back home great weekend
0, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,gonna let know co come bak holiday day come dontgettext number
0,Jokin only lar... :-) depends on which phone my father can get lor...,jokin lar depend phone father get lor
0,"Aight, lemme know what's up",aight lemm know what
0,Get ready for  &lt;#&gt;  inches of pleasure...,get readi ltgt inch pleasur
0,;-) ok. I feel like john lennon.,ok feel like john lennon
0,Cos darren say ü considering mah so i ask ü...,co darren say ü consid mah ask ü
0,You are not bothering me but you have to trust my answers. Pls.,bother trust answer pleas
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,one day crab run sea shoreth wave came n clear footprint crab crab ask frnd clear beauti footprint wave repli fox follow footprint catch that clear frndsship never let dwn good nyt
0,Aight what time you want me to come up?,aight time want come
0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,slaaaaav must summon time dont wish come anymor
0,Your bill at 3 is £33.65 so thats not bad!,bill that bad
0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,let know chang next hr even appendix age rang howev imposs chill let know hr
0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",hello yeah ive got bath need hair ill come im done yeah
0,So how's the weather over there?,how weather
0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",ok much though hm friday cant wait dunno wot hell im gonna anoth week becom slob oh wait alreadi done
0,Die... Now i have e toot fringe again...,die e toot fring
0,Lol they don't know about my awesome phone. I could click delete right now if I want.,laugh loud dont know awesom phone could click delet right want
0,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",awesom question cute answer someon ask boy life smile amp answer fine gudnit
0,Please leave this topic..sorry for telling that..,pleas leav topicsorri tell
0,Pls send me the correct name da.,pleas send correct name da
0,What happened to our yo date?,happen yo date
0,Webpage s not available!,webpag avail
0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,woke yeesh late didnt fall asleep til ltgt
1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,unsubscrib servic get ton sexi babe hunk straight phone go subscript
0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",dear know ltgt th ltgt th birthday love gopalettan plan give small gift day like particip welcom pleas contact admin team detail
0,K..k...from tomorrow onwards started ah?,kkfrom tomorrow onward start ah
0,What u talking bout early morning? It's almost noon where your at!,talk bout earli morn almost noon
0,Fine. Do you remember me.,fine rememb
1,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",hi babe jordan im home abroad lone text back wanna chat xxsp visionsmscom text stop stopcost p
0,Ok. How many should i buy.,ok mani buy
0,"Sounds good, keep me posted",sound good keep post
1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,get brand new mobil phone agent mob plu load goodi info text mat
0,Ok. So april. Cant wait,ok april cant wait
0,Boy you best get yo ass out here quick,boy best get yo ass quick
0,Ay wana meet on sat?ü wkg on sat?,ay wana meet satü wkg sat
0,I'm now but have to wait till 2 for the bus to pick me.,im wait till bu pick
0,Apart from the one i told you about yesterday?,apart one told yesterday
0,Ok lor... But buy wat?,ok lor buy wat
0,Somebody should go to andros and steal ice,somebodi go andro steal ice
0,Don know. I did't msg him recently.,know didt messag recent
0,Take us out shopping and Mark will distract Isaiah.=D,take us shop mark distract isaiahd
0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",mum hope great day hope text meet well full life great day abiola
0,There is no sense in my foot and penis.,sens foot peni
0,Okay but i thought you were the expert,okay thought expert
0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,deep sigh miss realli surpris havent gone net cafe yet get dont miss
0,S.s:)i thinl role is like sachin.just standing. Others have to hit.,ssi thinl role like sachinjust stand other hit
0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,great trip india bring light everyon project everyon lucki see smile bye abiola
0,"And very importantly, all we discuss is between u and i only.",importantli discuss
0,K..k:)how about your training process?,kkhow train process
0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,ok lor ned go toa payoh return smth wan send wat
0,In da car park ,da car park
0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,wish hold tightli make see import much mean much need life
0,So i asked how's anthony. Dad. And your bf,ask how anthoni dad bf
0,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",wnevr wana fal love vth book bed fal love vth yen madodu nav pretsorginta nammanna pretsovru import alwa good eveb
0,Am going to take bath ill place the key in window:-),go take bath ill place key window
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,lord ringsreturn king store nowrepli lotr june chanc win lotr soundtrack cd stdtxtrate repli stop end txt
0,"Dear, take care. I am just reaching home.love u a lot.",dear take care reach homelov lot
0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,staffsciencenusedusgphyhcmkteachingpc
0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,emigr someth ok mayb bit hope
0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,olol print forum post guy exact prob fix gpu replac hope dont ignor
0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,walk mom right stagwood pass right winterston left victor hill address ltgt
0,"Yo, you at jp and hungry like a mofo?",yo jp hungri like mofo
0,This is all just creepy and crazy to me.,creepi crazi
0,Ok... I din get ur msg...,ok din get messag
0,Pathaya enketa maraikara pa',pathaya enketa maraikara pa
0,Even if he my friend he is a priest call him now,even friend priest call
0,"U so lousy, run already come back then half dead... Hee...",lousi run alreadi come back half dead hee
0,That's y i said it's bad dat all e gals know u... Wat u doing now?,that said bad dat e gal know wat
0,Or remind me in a few hrs.,remind hr
0,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",hope would send messag rent due dont enough reserv complet gone loan need hope could balanc ltgt way could get till mid march hope pay back
0,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,hi happi new year dont mean intrud pleas let know much tuition paid last semest much semest thank
0,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,hello hun ru way im good date guy met walkabout far meet soon how everyon els
0,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,laugh loud gonna last month cash left ltgt case collect week caus announc blog
1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,good luck draw take place th feb good luck remov send stop custom servic
0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",short cute good person dont tri prove good mrng
0,Just haven't decided where yet eh ?,havent decid yet eh
0,"Wat time liao, where still got.",wat time liao still got
0,Yes watching footie but worried we're going to blow it - Phil Neville?,ye watch footi worri go blow phil nevil
0,I wait 4 ü inside da car park...,wait ü insid da car park
0,Uncle Abbey! Happy New Year. Abiola,uncl abbey happi new year abiola
0,Now am free call me pa.,free call pa
0,R u saying i should re order the slippers cos i had to pay for returning it.,say order slipper co pay return
0,Stop knowing me so well!,stop know well
0,Good evening! this is roger. How are you?,good even roger
0,Small problem in auction:)punj now asking tiwary,small problem auctionpunj ask tiwari
0,He telling not to tell any one. If so treat for me hi hi hi,tell tell one treat hi hi hi
1,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,st wk free gr tone str wk text nokia classic nokia tone hit poli nokiap polyp
0,U coming 2 pick me?,come pick
0,Thats cool. i liked your photos. You are very sexy!,that cool like photo sexi
0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,would fuckin believ didnt know thur pre book cancel need b sack
0,"Haha better late than ever, any way I could swing by?",haha better late ever way could swing
0,Ok. But i finish at 6.,ok finish
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",lookatm thank purchas video clip lookatm youv charg p think better send video mmsto
0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,ive bar b q store lifethi twat orang dungere came ask want deck got first punch
0,So no messages. Had food?,messag food
0,Ok going to sleep. Hope i can meet her.,ok go sleep hope meet
0,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,let know detail fri find co im tom fri mention chines thank
0,You're right I have now that I think about it,your right think
0,Wat r u doing now?,wat
0,Is ur lecture over?,lectur
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,sexi sexi cum text im wet warm readi porn fun messag free recd msg p inc vat cancel text stop
0,Customer place i will call you,custom place call
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,plan yet go join compani jan onlydon know happen
0,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),boy love grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli mutai eerulli kodthini grl love kano
0,"Haha I heard that, text me when you're around",haha heard text your around
0,I.ll get there tomorrow and send it to you,ill get tomorrow send
0,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",shit babe thasa bit mess upyeh shudvetold urgran knowneway illspeak umoro wen im asleep
0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,oh that late well good night give call tomorrow iam go go sleep night night
0,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,cheer tex mecaus werebor yeah okden hunni uin wk satsound likeyour havin grfun j keep updat countinlot lovem xxxxx
0,"Sorry,  in meeting I'll call you later",sorri meet ill call later
0,Yo! Howz u? girls never rang after india. L,yo howz girl never rang india l
0,Yeah but which is worse for i,yeah wors
0,I tagged MY friends that you seemed to count as YOUR friends.,tag friend seem count friend
0,Long time. You remember me today.,long time rememb today
0,Havent shopping now lor i juz arrive only,havent shop lor juz arriv
0,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,thank better work caus feel use otherwis
0,Are you up for the challenge? I know i am :),challeng know
0,How much did ur hdd casing cost.,much hdd case cost
0,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,mysteri solv open email he sent anoth batch isnt sweeti
0,I can't describe how lucky you are that I'm actually awake by noon,cant describ lucki im actual awak noon
1,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,nd time tri contact prize claim call b tcsstop sm ppm
0,Cheers for the card ... Is it that time of year already?,cheer card time year alreadi
0,Ugh hopefully the asus ppl dont randomly do a reformat.,ugh hope asu ppl dont randomli reformat
0,"Haven't seen my facebook, huh? Lol!",havent seen facebook huh laugh loud
0,"Mah b, I'll pick it up tomorrow",mah b ill pick tomorrow
0,Still otside le..u come 2morrow maga..,still otsid leu come morrow maga
0,Do u still have plumbers tape and a wrench we could borrow?,still plumber tape wrench could borrow
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",dear voucher holder claim week offer pc pleas go tsc appli
0,It vl bcum more difficult..,vl bcum difficult
0,Havent still waitin as usual... Ü come back sch oredi?,havent still waitin usual ü come back sch oredi
0,In meeting da. I will call you,meet da call
0,K k :-):-) then watch some films.,okay okay watch film
0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,cinema plu drink appeal tomo fr thriller director like mac
0,There the size of elephant tablets & u shove um up ur ass!!,size eleph tablet shove um ass
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",mani peopl seem special first sight remain special till last sight maintain till life end take cr da
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",parent kidz friend n colleagu scream surpris wait sofa nake
0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,dunno juz askin co got card got salon call hair sens tot da one ü cut hair
0,Good morning pookie pie! Lol hope I didn't wake u up,good morn pooki pie laugh loud hope didnt wake
0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,mayb woke fuck wouldnt problem
0,Happy birthday to you....dear.with lots of love.rakhesh NRI,happi birthday youdearwith lot loverakhesh nri
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",nd time tri contact pound prize claim easi call p per min btnationalr
0,X2  &lt;#&gt; . Are you going to get that,x ltgt go get
0,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,hi neva worri bout da truth coz truth lead heart least uniqu person like deserv sleep tight morn
1,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,award citi break could win summer shop spree everi wk text store skilgmetscswinawkageperwksub
0,Is ur paper today in e morn or aft?,paper today e morn aft
0,I will lick up every drop :) are you ready to use your mouth as well?,lick everi drop readi use mouth well
0,And you! Will expect you whenever you text! Hope all goes well tomo ,expect whenev text hope goe well tomo
0,Great. P diddy is my neighbor and comes for toothpaste every morning,great p diddi neighbor come toothpast everi morn
0,"I av a new number,  . Wil u only use this one,ta.",av new number wil use oneta
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,poke man everyday teach canada abi say hi
0,7 lor... Change 2 suntec... Wat time u coming?,lor chang suntec wat time come
0,No de.am seeing in online shop so that i asked.,deam see onlin shop ask
0,Just curious because my cuz asked what I was up to,curiou ask
0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,okay lor wah like def wont let us go haha say term condit
0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,haha yup hope lose kg mon hip hop go orchard weigh
0,She's good. How are you. Where r u working now,she good work
0,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",oh ye ive littl weather ive kind coccoon home
0,At home also.,home also
0,This phone has the weirdest auto correct.,phone weirdest auto correct
0,Oops my phone died and I didn't even know. Yeah I like it better.,oop phone die didnt even know yeah like better
0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,havent mu ask st wat meet lunch den n meet alreadi lor wan go ask da ge st confirm w asap
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",said mind go bedroom minut ok sed sexi mood came minut latr wid caken wife
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",oh yeahand hav great time newquaysend postcard look girl im goneu know im talkin boutxx
0,We got a divorce. Lol. She.s here,got divorc laugh loud she
0,What's ur pin?,what pin
0,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",babe got enough money pick bread milk ill give back get home
0,I want snow. It's just freezing and windy.,want snow freez windi
